CRESTLINE SPECIALTY INSURANCE MANAGERS — DE-IDENTIFIED POLICY BORDEREAUX
Names and transaction-level dates removed; policy identifiers replaced; analytical fields preserved.
Program Year,Policy No.,Program,Line,State,TIV ($),Written Prem ($),Collected Prem ($),Earned Prem ($),Unearned Prem ($),Deductible ($)
2019,POL-000307,Crestline Dwelling Fire Program,DF,CA,"$455,000",$834,$708,$834,$0,"$5,000"
2019,POL-000308,Crestline Dwelling Fire Program,DF,CA,"$400,000","$1,346","$1,346","$1,346",$0,"$1,000"
2019,POL-000309,Crestline Dwelling Fire Program,DF,CA,"$535,000","$1,133","$1,133","$1,133",$0,"$1,000"
2019,POL-000310,Crestline Dwelling Fire Program,DF,NV,"$295,000","$1,216","$1,216","$1,216",$0,"$5,000"
2019,POL-000311,Crestline Dwelling Fire Program,DF,AZ,"$495,000","$1,061","$1,061","$1,061",$0,"$2,500"
2019,POL-000312,Crestline Dwelling Fire Program,DF,AZ,"$515,000",$867,$867,$867,$0,"$1,000"
2019,POL-000313,Crestline Dwelling Fire Program,DF,CA,"$335,000",$914,$753,$914,$0,"$1,000"
2019,POL-000314,Crestline Dwelling Fire Program,DF,CA,"$290,000",$868,$868,$868,$0,"$1,000"
2019,POL-000315,Crestline Dwelling Fire Program,DF,NV,"$305,000","$1,232","$1,232","$1,232",$0,"$2,500"
2019,POL-000316,Crestline Dwelling Fire Program,DF,GA,"$230,000","$1,447","$1,447","$1,447",$0,"$1,000"
2019,POL-000317,Crestline Dwelling Fire Program,DF,FL,"$360,000","$1,493","$1,493","$1,493",$0,"$2,500"
2019,POL-000318,Crestline Dwelling Fire Program,DF,CA,"$180,000","$1,236","$1,236","$1,236",$0,"$1,000"
2019,POL-000319,Crestline Dwelling Fire Program,DF,FL,"$185,000",$846,$846,$846,$0,"$5,000"
2019,POL-000320,Crestline Dwelling Fire Program,DF,NV,"$455,000","$1,250","$1,250","$1,250",$0,"$5,000"
2019,POL-000321,Crestline Dwelling Fire Program,DF,TX,"$325,000","$1,289","$1,289","$1,289",$0,"$1,000"
2019,POL-000322,Crestline Dwelling Fire Program,DF,TX,"$265,000","$1,351","$1,351","$1,351",$0,"$2,500"
2019,POL-000323,Crestline Dwelling Fire Program,DF,GA,"$160,000",$892,$892,$892,$0,"$5,000"
2019,POL-000324,Crestline Dwelling Fire Program,DF,FL,"$180,000",$966,$966,$966,$0,"$5,000"
2019,POL-000325,Crestline Dwelling Fire Program,DF,CA,"$410,000","$1,482","$1,482","$1,482",$0,"$5,000"
2019,POL-000326,Crestline Dwelling Fire Program,DF,CA,"$470,000","$1,349","$1,349","$1,349",$0,"$5,000"
2019,POL-000327,Crestline Dwelling Fire Program,DF,AZ,"$170,000","$1,327","$1,327","$1,327",$0,"$5,000"
2019,POL-000328,Crestline Dwelling Fire Program,DF,AZ,"$385,000","$1,361","$1,361","$1,361",$0,"$2,500"
2019,POL-000329,Crestline Dwelling Fire Program,DF,CA,"$230,000","$1,108","$1,108","$1,108",$0,"$5,000"
2019,POL-000330,Crestline Dwelling Fire Program,DF,TX,"$550,000",$938,$802,$938,$0,"$1,000"
2019,POL-000331,Crestline Dwelling Fire Program,DF,CA,"$465,000","$1,281","$1,281","$1,281",$0,"$2,500"
2019,POL-000332,Crestline Dwelling Fire Program,DF,TX,"$180,000","$1,052","$1,052","$1,052",$0,"$2,500"
2019,POL-000333,Crestline Dwelling Fire Program,DF,CA,"$275,000",$898,$898,$898,$0,"$5,000"
2019,POL-000334,Crestline Dwelling Fire Program,DF,AZ,"$375,000","$1,425","$1,425","$1,425",$0,"$1,000"
2019,POL-000335,Crestline Dwelling Fire Program,DF,AZ,"$155,000","$1,140","$1,140","$1,140",$0,"$1,000"
2019,POL-000336,Crestline Dwelling Fire Program,DF,TX,"$340,000","$1,107","$1,107","$1,107",$0,"$5,000"
2019,POL-000337,Crestline Dwelling Fire Program,DF,AZ,"$445,000","$1,008","$1,008","$1,008",$0,"$1,000"
2019,POL-000338,Crestline Dwelling Fire Program,DF,GA,"$230,000","$1,286","$1,286","$1,286",$0,"$2,500"
2019,POL-000339,Crestline Dwelling Fire Program,DF,TX,"$535,000",$936,$936,$936,$0,"$2,500"
2019,POL-000340,Crestline Dwelling Fire Program,DF,FL,"$280,000",$934,$934,$934,$0,"$5,000"
2019,POL-000341,Crestline Dwelling Fire Program,DF,CA,"$305,000","$1,045","$1,045","$1,045",$0,"$1,000"
2019,POL-000342,Crestline Dwelling Fire Program,DF,TX,"$460,000","$1,310","$1,310","$1,310",$0,"$2,500"
2019,POL-000343,Crestline Dwelling Fire Program,DF,NV,"$485,000",$995,$995,$995,$0,"$2,500"
2019,POL-000344,Crestline Dwelling Fire Program,DF,TX,"$490,000","$1,379","$1,379","$1,379",$0,"$5,000"
2019,POL-000345,Crestline Dwelling Fire Program,DF,CA,"$425,000","$1,436","$1,290","$1,436",$0,"$5,000"
2019,POL-000346,Crestline Dwelling Fire Program,DF,AZ,"$375,000","$1,188","$1,188","$1,188",$0,"$1,000"
2019,POL-000347,Crestline Dwelling Fire Program,DF,CA,"$160,000",$853,$853,$853,$0,"$5,000"
2019,POL-000348,Crestline Dwelling Fire Program,DF,CA,"$475,000",$912,$912,$912,$0,"$5,000"
2019,POL-000349,Crestline Dwelling Fire Program,DF,FL,"$485,000","$1,009","$1,009","$1,009",$0,"$1,000"
2019,POL-000350,Crestline Dwelling Fire Program,DF,TX,"$380,000",$987,$987,$987,$0,"$2,500"
2019,POL-000351,Crestline Dwelling Fire Program,DF,CA,"$225,000","$1,058",$915,"$1,058",$0,"$2,500"
2019,POL-000352,Crestline Dwelling Fire Program,DF,TX,"$565,000",$806,$806,$806,$0,"$1,000"
2019,POL-000353,Crestline Dwelling Fire Program,DF,NV,"$460,000","$1,245","$1,245","$1,245",$0,"$1,000"
2019,POL-000354,Crestline Dwelling Fire Program,DF,CA,"$460,000","$1,067","$1,067","$1,067",$0,"$2,500"
2019,POL-000355,Crestline Dwelling Fire Program,DF,TX,"$440,000",$933,$777,$933,$0,"$2,500"
2019,POL-000356,Crestline Dwelling Fire Program,DF,CA,"$475,000",$818,$818,$818,$0,"$1,000"
2019,POL-000357,Crestline Dwelling Fire Program,DF,AZ,"$505,000","$1,396","$1,396","$1,396",$0,"$2,500"
2019,POL-000358,Crestline Dwelling Fire Program,DF,NV,"$370,000","$1,341","$1,341","$1,341",$0,"$5,000"
2019,POL-000359,Crestline Dwelling Fire Program,DF,AZ,"$435,000",$970,$970,$970,$0,"$2,500"
2019,POL-000360,Crestline Dwelling Fire Program,DF,CA,"$470,000","$1,303","$1,303","$1,303",$0,"$2,500"
2019,POL-000361,Crestline Dwelling Fire Program,DF,TX,"$380,000","$1,259","$1,259","$1,259",$0,"$5,000"
2019,POL-000362,Crestline Dwelling Fire Program,DF,TX,"$485,000","$1,177","$1,177","$1,177",$0,"$2,500"
2019,POL-000363,Crestline Dwelling Fire Program,DF,AZ,"$500,000","$1,072","$1,072","$1,072",$0,"$2,500"
2019,POL-000364,Crestline Dwelling Fire Program,DF,TX,"$155,000","$1,167","$1,167","$1,167",$0,"$2,500"
2019,POL-000365,Crestline Dwelling Fire Program,DF,GA,"$420,000","$1,148","$1,148","$1,148",$0,"$1,000"
2019,POL-000366,Crestline Dwelling Fire Program,DF,CA,"$555,000","$1,186","$1,186","$1,186",$0,"$2,500"
2019,POL-000367,Crestline Dwelling Fire Program,DF,FL,"$420,000","$1,228","$1,228","$1,228",$0,"$5,000"
2019,POL-000368,Crestline Dwelling Fire Program,DF,CA,"$485,000","$1,028","$1,028","$1,028",$0,"$2,500"
2019,POL-000369,Crestline Dwelling Fire Program,DF,FL,"$480,000","$1,247","$1,079","$1,247",$0,"$1,000"
2019,POL-000370,Crestline Dwelling Fire Program,DF,CA,"$570,000",$881,$881,$881,$0,"$2,500"
2019,POL-000371,Crestline Dwelling Fire Program,DF,GA,"$200,000","$1,166","$1,166","$1,166",$0,"$5,000"
2019,POL-000372,Crestline Dwelling Fire Program,DF,AZ,"$365,000",$851,$851,$851,$0,"$5,000"
2019,POL-000373,Crestline Dwelling Fire Program,DF,FL,"$500,000","$1,381","$1,381","$1,381",$0,"$2,500"
2019,POL-000374,Crestline Dwelling Fire Program,DF,AZ,"$230,000",$895,$895,$895,$0,"$1,000"
2019,POL-000375,Crestline Dwelling Fire Program,DF,FL,"$360,000","$1,408","$1,408","$1,408",$0,"$5,000"
2019,POL-000376,Crestline Dwelling Fire Program,DF,CA,"$270,000",$944,$944,$944,$0,"$1,000"
2019,POL-000377,Crestline Dwelling Fire Program,DF,CA,"$225,000","$1,140","$1,140","$1,140",$0,"$2,500"
2019,POL-000378,Crestline Dwelling Fire Program,DF,TX,"$185,000",$873,$748,$873,$0,"$2,500"
2019,POL-000379,Crestline Dwelling Fire Program,DF,TX,"$205,000","$1,199","$1,199","$1,199",$0,"$1,000"
2019,POL-000380,Crestline Dwelling Fire Program,DF,FL,"$265,000","$1,382","$1,382","$1,382",$0,"$5,000"
2019,POL-000381,Crestline Dwelling Fire Program,DF,CA,"$400,000","$1,259","$1,259","$1,259",$0,"$5,000"
2019,POL-000382,Crestline Dwelling Fire Program,DF,TX,"$430,000","$1,168","$1,168","$1,168",$0,"$1,000"
2019,POL-000383,Crestline Dwelling Fire Program,DF,TX,"$330,000","$1,289","$1,289","$1,289",$0,"$2,500"
2019,POL-000384,Crestline Dwelling Fire Program,DF,FL,"$200,000",$982,$982,$982,$0,"$5,000"
2019,POL-000385,Crestline Dwelling Fire Program,DF,CA,"$490,000","$1,058","$1,058","$1,058",$0,"$1,000"
2019,POL-000386,Crestline Dwelling Fire Program,DF,TX,"$370,000","$1,223","$1,223","$1,223",$0,"$2,500"
2019,POL-000387,Crestline Dwelling Fire Program,DF,CA,"$195,000",$854,$854,$854,$0,"$5,000"
2019,POL-000388,Crestline Dwelling Fire Program,DF,CA,"$410,000","$1,449","$1,449","$1,449",$0,"$1,000"
2019,POL-001536,Crestline Homeowners Protection Program,HO,TX,"$490,000","$1,201","$1,201","$1,201",$0,"$1,000"
2019,POL-001537,Crestline Homeowners Protection Program,HO,FL,"$580,000","$1,091","$1,091","$1,091",$0,"$5,000"
2019,POL-001538,Crestline Homeowners Protection Program,HO,TX,"$495,000","$1,317","$1,200","$1,317",$0,"$2,500"
2019,POL-001539,Crestline Homeowners Protection Program,HO,FL,"$245,000","$1,421","$1,421","$1,421",$0,"$2,500"
2019,POL-001540,Crestline Homeowners Protection Program,HO,CA,"$230,000",$961,$961,$961,$0,"$1,000"
2019,POL-001541,Crestline Homeowners Protection Program,HO,TX,"$535,000",$878,$878,$878,$0,"$1,000"
2019,POL-001542,Crestline Homeowners Protection Program,HO,FL,"$285,000",$959,$959,$959,$0,"$5,000"
2019,POL-001543,Crestline Homeowners Protection Program,HO,NV,"$360,000",$966,$966,$966,$0,"$5,000"
2019,POL-001544,Crestline Homeowners Protection Program,HO,TX,"$240,000","$1,086","$1,086","$1,086",$0,"$2,500"
2019,POL-001545,Crestline Homeowners Protection Program,HO,CA,"$420,000",$940,$940,$940,$0,"$1,000"
2019,POL-001546,Crestline Homeowners Protection Program,HO,AZ,"$265,000","$1,416","$1,416","$1,416",$0,"$2,500"
2019,POL-001547,Crestline Homeowners Protection Program,HO,CA,"$580,000",$853,$853,$853,$0,"$5,000"
2019,POL-001548,Crestline Homeowners Protection Program,HO,TX,"$490,000","$1,205","$1,205","$1,205",$0,"$5,000"
2019,POL-001549,Crestline Homeowners Protection Program,HO,CA,"$210,000",$840,$840,$840,$0,"$5,000"
2019,POL-001550,Crestline Homeowners Protection Program,HO,CA,"$605,000","$1,102","$1,102","$1,102",$0,"$5,000"
2019,POL-001551,Crestline Homeowners Protection Program,HO,TX,"$395,000",$951,$951,$951,$0,"$1,000"
2019,POL-001552,Crestline Homeowners Protection Program,HO,CA,"$225,000","$1,222","$1,222","$1,222",$0,"$2,500"
2019,POL-001553,Crestline Homeowners Protection Program,HO,TX,"$460,000",$925,$925,$925,$0,"$1,000"
2019,POL-001554,Crestline Homeowners Protection Program,HO,TX,"$450,000","$1,060","$1,060","$1,060",$0,"$2,500"
2019,POL-001555,Crestline Homeowners Protection Program,HO,TX,"$190,000","$1,117","$1,117","$1,117",$0,"$2,500"
2019,POL-001556,Crestline Homeowners Protection Program,HO,AZ,"$230,000",$936,$936,$936,$0,"$1,000"
2019,POL-001557,Crestline Homeowners Protection Program,HO,NV,"$440,000","$1,049","$1,049","$1,049",$0,"$5,000"
2019,POL-001558,Crestline Homeowners Protection Program,HO,FL,"$410,000",$988,$988,$988,$0,"$2,500"
2019,POL-001559,Crestline Homeowners Protection Program,HO,FL,"$290,000","$1,034","$1,034","$1,034",$0,"$2,500"
2019,POL-001560,Crestline Homeowners Protection Program,HO,CA,"$505,000",$825,$825,$825,$0,"$5,000"
2019,POL-001561,Crestline Homeowners Protection Program,HO,NV,"$215,000","$1,194","$1,194","$1,194",$0,"$2,500"
2019,POL-001562,Crestline Homeowners Protection Program,HO,FL,"$520,000",$996,$996,$996,$0,"$5,000"
2019,POL-001563,Crestline Homeowners Protection Program,HO,TX,"$395,000",$879,$879,$879,$0,"$2,500"
2019,POL-001564,Crestline Homeowners Protection Program,HO,NV,"$580,000","$1,123","$1,123","$1,123",$0,"$1,000"
2019,POL-001565,Crestline Homeowners Protection Program,HO,FL,"$440,000","$1,090","$1,090","$1,090",$0,"$5,000"
2019,POL-001566,Crestline Homeowners Protection Program,HO,CA,"$560,000","$1,326","$1,326","$1,326",$0,"$5,000"
2019,POL-001567,Crestline Homeowners Protection Program,HO,CA,"$305,000",$954,$954,$954,$0,"$5,000"
2019,POL-001568,Crestline Homeowners Protection Program,HO,CA,"$615,000","$1,006","$1,006","$1,006",$0,"$5,000"
2019,POL-001569,Crestline Homeowners Protection Program,HO,FL,"$610,000",$910,$910,$910,$0,"$5,000"
2019,POL-001570,Crestline Homeowners Protection Program,HO,CA,"$305,000","$1,349","$1,349","$1,349",$0,"$1,000"
2019,POL-001571,Crestline Homeowners Protection Program,HO,TX,"$475,000","$1,458","$1,458","$1,458",$0,"$2,500"
2019,POL-001572,Crestline Homeowners Protection Program,HO,CA,"$325,000","$1,426","$1,426","$1,426",$0,"$1,000"
2019,POL-001573,Crestline Homeowners Protection Program,HO,CA,"$470,000","$1,200","$1,200","$1,200",$0,"$5,000"
2019,POL-001574,Crestline Homeowners Protection Program,HO,CA,"$210,000","$1,183","$1,183","$1,183",$0,"$2,500"
2019,POL-001575,Crestline Homeowners Protection Program,HO,CA,"$370,000",$961,$961,$961,$0,"$2,500"
2019,POL-001576,Crestline Homeowners Protection Program,HO,NV,"$240,000","$1,086","$1,086","$1,086",$0,"$1,000"
2019,POL-001577,Crestline Homeowners Protection Program,HO,FL,"$225,000","$1,162","$1,162","$1,162",$0,"$5,000"
2019,POL-001578,Crestline Homeowners Protection Program,HO,TX,"$615,000","$1,396","$1,396","$1,396",$0,"$5,000"
2019,POL-001579,Crestline Homeowners Protection Program,HO,CA,"$255,000",$951,$951,$951,$0,"$1,000"
2019,POL-001580,Crestline Homeowners Protection Program,HO,CA,"$315,000","$1,128","$1,128","$1,128",$0,"$2,500"
2019,POL-001581,Crestline Homeowners Protection Program,HO,TX,"$465,000","$1,121","$1,121","$1,121",$0,"$2,500"
2019,POL-001582,Crestline Homeowners Protection Program,HO,AZ,"$370,000",$813,$813,$813,$0,"$5,000"
2019,POL-001583,Crestline Homeowners Protection Program,HO,CA,"$525,000","$1,097","$1,097","$1,097",$0,"$5,000"
2019,POL-001584,Crestline Homeowners Protection Program,HO,FL,"$380,000","$1,403","$1,403","$1,403",$0,"$5,000"
2019,POL-001585,Crestline Homeowners Protection Program,HO,AZ,"$305,000",$973,$973,$973,$0,"$2,500"
2019,POL-001586,Crestline Homeowners Protection Program,HO,FL,"$225,000","$1,101",$980,"$1,101",$0,"$2,500"
2019,POL-001587,Crestline Homeowners Protection Program,HO,TX,"$520,000",$956,$956,$956,$0,"$1,000"
2019,POL-001588,Crestline Homeowners Protection Program,HO,AZ,"$440,000","$1,441","$1,441","$1,441",$0,"$5,000"
2019,POL-001589,Crestline Homeowners Protection Program,HO,CA,"$400,000","$1,454","$1,454","$1,454",$0,"$1,000"
2019,POL-001590,Crestline Homeowners Protection Program,HO,CA,"$205,000","$1,431","$1,289","$1,431",$0,"$5,000"
2019,POL-001591,Crestline Homeowners Protection Program,HO,FL,"$510,000","$1,421","$1,421","$1,421",$0,"$2,500"
2019,POL-001592,Crestline Homeowners Protection Program,HO,NV,"$310,000","$1,090",$919,"$1,090",$0,"$5,000"
2019,POL-001593,Crestline Homeowners Protection Program,HO,TX,"$540,000",$833,$710,$833,$0,"$2,500"
2019,POL-001594,Crestline Homeowners Protection Program,HO,TX,"$270,000","$1,485","$1,485","$1,485",$0,"$2,500"
2019,POL-001595,Crestline Homeowners Protection Program,HO,FL,"$380,000","$1,307","$1,307","$1,307",$0,"$1,000"
2019,POL-001596,Crestline Homeowners Protection Program,HO,FL,"$420,000","$1,149","$1,149","$1,149",$0,"$2,500"
2019,POL-001597,Crestline Homeowners Protection Program,HO,FL,"$405,000","$1,095","$1,095","$1,095",$0,"$1,000"
2019,POL-001598,Crestline Homeowners Protection Program,HO,NV,"$555,000","$1,074","$1,074","$1,074",$0,"$2,500"
2019,POL-001599,Crestline Homeowners Protection Program,HO,FL,"$300,000","$1,360","$1,240","$1,360",$0,"$1,000"
2019,POL-001600,Crestline Homeowners Protection Program,HO,TX,"$250,000","$1,282","$1,282","$1,282",$0,"$1,000"
2019,POL-001601,Crestline Homeowners Protection Program,HO,FL,"$535,000",$870,$870,$870,$0,"$2,500"
2019,POL-001602,Crestline Homeowners Protection Program,HO,FL,"$330,000","$1,143","$1,143","$1,143",$0,"$1,000"
2019,POL-001603,Crestline Homeowners Protection Program,HO,AZ,"$485,000",$860,$860,$860,$0,"$1,000"
2019,POL-001604,Crestline Homeowners Protection Program,HO,TX,"$545,000","$1,321","$1,321","$1,321",$0,"$5,000"
2019,POL-001605,Crestline Homeowners Protection Program,HO,FL,"$495,000","$1,279","$1,109","$1,279",$0,"$1,000"
2019,POL-001606,Crestline Homeowners Protection Program,HO,FL,"$355,000","$1,082","$1,082","$1,082",$0,"$2,500"
2019,POL-001607,Crestline Homeowners Protection Program,HO,NV,"$315,000",$953,$953,$953,$0,"$5,000"
2019,POL-001608,Crestline Homeowners Protection Program,HO,CA,"$375,000","$1,049","$1,049","$1,049",$0,"$5,000"
2019,POL-001609,Crestline Homeowners Protection Program,HO,NV,"$270,000",$967,$967,$967,$0,"$2,500"
2019,POL-001610,Crestline Homeowners Protection Program,HO,NV,"$345,000","$1,490","$1,490","$1,490",$0,"$2,500"
2019,POL-001611,Crestline Homeowners Protection Program,HO,FL,"$440,000",$814,$814,$814,$0,"$5,000"
2019,POL-001612,Crestline Homeowners Protection Program,HO,TX,"$345,000","$1,263","$1,263","$1,263",$0,"$1,000"
2019,POL-001613,Crestline Homeowners Protection Program,HO,NV,"$260,000",$914,$914,$914,$0,"$5,000"
2019,POL-001614,Crestline Homeowners Protection Program,HO,CA,"$280,000","$1,119","$1,119","$1,119",$0,"$1,000"
2019,POL-001615,Crestline Homeowners Protection Program,HO,CA,"$315,000","$1,195","$1,195","$1,195",$0,"$5,000"
2019,POL-001616,Crestline Homeowners Protection Program,HO,AZ,"$200,000","$1,204","$1,204","$1,204",$0,"$2,500"
2019,POL-001617,Crestline Homeowners Protection Program,HO,FL,"$285,000","$1,474","$1,474","$1,474",$0,"$1,000"
2019,POL-001618,Crestline Homeowners Protection Program,HO,FL,"$530,000","$1,122","$1,122","$1,122",$0,"$5,000"
2019,POL-001619,Crestline Homeowners Protection Program,HO,FL,"$220,000",$898,$898,$898,$0,"$2,500"
2019,POL-001620,Crestline Homeowners Protection Program,HO,CA,"$330,000","$1,286","$1,286","$1,286",$0,"$2,500"
2019,POL-001621,Crestline Homeowners Protection Program,HO,CA,"$260,000",$930,$930,$930,$0,"$1,000"
2019,POL-001622,Crestline Homeowners Protection Program,HO,FL,"$510,000","$1,402","$1,402","$1,402",$0,"$5,000"
2019,POL-001623,Crestline Homeowners Protection Program,HO,AZ,"$525,000","$1,234","$1,021","$1,234",$0,"$2,500"
2019,POL-001624,Crestline Homeowners Protection Program,HO,TX,"$330,000","$1,287","$1,287","$1,287",$0,"$1,000"
2019,POL-001625,Crestline Homeowners Protection Program,HO,FL,"$275,000",$804,$804,$804,$0,"$2,500"
2019,POL-001626,Crestline Homeowners Protection Program,HO,TX,"$385,000","$1,234","$1,234","$1,234",$0,"$2,500"
2019,POL-001627,Crestline Homeowners Protection Program,HO,AZ,"$335,000","$1,067","$1,067","$1,067",$0,"$2,500"
2019,POL-001628,Crestline Homeowners Protection Program,HO,CA,"$495,000","$1,278","$1,125","$1,278",$0,"$2,500"
2019,POL-001629,Crestline Homeowners Protection Program,HO,AZ,"$285,000","$1,168","$1,168","$1,168",$0,"$2,500"
2019,POL-001630,Crestline Homeowners Protection Program,HO,TX,"$575,000","$1,007",$882,"$1,007",$0,"$2,500"
2019,POL-001631,Crestline Homeowners Protection Program,HO,AZ,"$360,000","$1,321","$1,321","$1,321",$0,"$5,000"
2019,POL-001632,Crestline Homeowners Protection Program,HO,TX,"$425,000","$1,283","$1,283","$1,283",$0,"$1,000"
2019,POL-001633,Crestline Homeowners Protection Program,HO,FL,"$540,000","$1,224","$1,224","$1,224",$0,"$1,000"
2019,POL-001634,Crestline Homeowners Protection Program,HO,NV,"$205,000","$1,198","$1,198","$1,198",$0,"$1,000"
2019,POL-001635,Crestline Homeowners Protection Program,HO,AZ,"$230,000",$945,$945,$945,$0,"$5,000"
2019,POL-001636,Crestline Homeowners Protection Program,HO,NV,"$225,000","$1,274","$1,274","$1,274",$0,"$1,000"
2019,POL-001637,Crestline Homeowners Protection Program,HO,CA,"$590,000","$1,229","$1,229","$1,229",$0,"$2,500"
2019,POL-001638,Crestline Homeowners Protection Program,HO,TX,"$335,000","$1,034","$1,034","$1,034",$0,"$5,000"
2019,POL-001639,Crestline Homeowners Protection Program,HO,CA,"$605,000","$1,444","$1,444","$1,444",$0,"$1,000"
2019,POL-001640,Crestline Homeowners Protection Program,HO,TX,"$235,000","$1,157","$1,157","$1,157",$0,"$5,000"
2019,POL-001641,Crestline Homeowners Protection Program,HO,CA,"$185,000","$1,429","$1,429","$1,429",$0,"$5,000"
2019,POL-001642,Crestline Homeowners Protection Program,HO,TX,"$505,000","$1,053","$1,053","$1,053",$0,"$5,000"
2019,POL-001643,Crestline Homeowners Protection Program,HO,CA,"$225,000",$838,$838,$838,$0,"$1,000"
2019,POL-001644,Crestline Homeowners Protection Program,HO,FL,"$545,000","$1,066","$1,066","$1,066",$0,"$1,000"
2019,POL-001645,Crestline Homeowners Protection Program,HO,TX,"$305,000","$1,123",$992,"$1,123",$0,"$5,000"
2019,POL-001646,Crestline Homeowners Protection Program,HO,AZ,"$585,000",$831,$831,$831,$0,"$1,000"
2019,POL-001647,Crestline Homeowners Protection Program,HO,CA,"$265,000","$1,055","$1,055","$1,055",$0,"$5,000"
2019,POL-001648,Crestline Homeowners Protection Program,HO,FL,"$485,000","$1,248","$1,248","$1,248",$0,"$1,000"
